VDDH [V],L_n [um],gm_id_n [1/V],Wn [um],L_p [um],gm_id_p [1/V],Wp [um],A2 [V/V],Iq_total [A],Iq_scale,Power [mW],gm_n [S],gm_p [S],gm_total [S],rout [ohm],p2 [Hz],I_pk_available [A],Vout_CM [V],V_low_sat [V],V_high_sat [V],swing_actual [V],VGS_n [V],VGS_p [V],Vgate_n [V],Vgate_p [V],Vbias_pg_minus_ng [V],C_out_parasitic [pF]
1.6,0.15,12.90909090909091,29.641757492128235,0.15,26.363636363636363,847.3299406153432,37.32845242666426,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.008304545454545453,0.012370909090909089,3017.4381003329436,63591455.88332263,0.0031499999999999996,0.8,0.07746478873239436,1.5620689655172415,1.4846041767848472,0.6075396108522759,0.4310141344677988,0.6075396108522759,1.1689858655322012,0.5614462546799253,0.47981790041203737
1.6,0.15,14.636363636363637,48.62831661181081,0.15,10.0,17.741557201358283,32.03283737547509,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.0031499999999999996,0.007760454545454544,4127.7011788230075,267173022.46033055,0.0031499999999999996,0.8,0.06832298136645963,1.5,1.4316770186335404,0.5715794365047406,0.6445217838836491,0.5715794365047406,0.955478216116351,0.38389877961161034,0.030123655609647613
1.6,0.15,14.636363636363637,48.62831661181081,0.15,11.818181818181818,24.28537585679362,33.04713674922537,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.003722727272727272,0.008333181818181818,3965.728514061846,272130425.7932489,0.0031499999999999996,0.8,0.06832298136645963,1.5153846153846156,1.447061634018156,0.5715794365047406,0.6156594999126472,0.5715794365047406,0.9843405000873529,0.4127610635826122,0.03377823823108946
1.6,0.15,14.636363636363637,48.62831661181081,0.15,13.636363636363637,33.226514024489354,33.91462117967794,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.004295454545454545,0.00890590909090909,3808.1032305053577,274580408.407976,0.0031499999999999996,0.8,0.06832298136645963,1.5266666666666668,1.4583436853002072,0.5715794365047406,0.5909869016630518,0.5715794365047406,1.0090130983369483,0.43743366183220767,0.038763518687102434
1.6,0.15,14.636363636363637,48.62831661181081,0.15,15.454545454545453,45.94739911841343,34.63223538107603,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.0048681818181818175,0.009478636363636363,3653.7149493294623,273242344.56380945,0.0031499999999999996,0.8,0.06832298136645963,1.535294117647059,1.4669711362805993,0.5715794365047406,0.5686792359292226,0.5715794365047406,1.0313207640707773,0.4597413275660367,0.04584473917853502
1.6,0.15,14.636363636363637,48.62831661181081,0.15,17.272727272727273,64.9516179814194,35.202357709233844,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.00544090909090909,0.010051363636363636,3502.2469570078442,266216214.4659791,0.0031499999999999996,0.8,0.06832298136645963,1.5421052631578949,1.4737822817914352,0.5715794365047406,0.5475154617169418,0.5715794365047406,1.0524845382830583,0.4809051017783177,0.056405988175244254
1.6,0.15,14.636363636363637,48.62831661181081,0.15,19.09090909090909,95.09454277388753,35.639619283130074,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.0060136363636363625,0.010624090909090908,3354.6041339531157,250698395.7039351,0.0031499999999999996,0.8,0.06832298136645963,1.5476190476190477,1.479296066252588,0.5715794365047406,0.5265474534837198,0.5715794365047406,1.0734525465162803,0.5018731100115397,0.07312802436967195
1.6,0.15,14.636363636363637,48.62831661181081,0.15,20.909090909090907,146.45063751664452,35.98373575371911,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.006586363636363635,0.01119681818181818,3213.746545616939,223177032.56965995,0.0031499999999999996,0.8,0.06832298136645963,1.5521739130434784,1.4838509316770188,0.5715794365047406,0.5049629081998241,0.5715794365047406,1.095037091800176,0.5234576552954353,0.10156492746922756
1.6,0.15,14.636363636363637,48.62831661181081,0.15,22.727272727272727,241.1944267568582,36.31709856206768,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.007159090909090908,0.011769545454545453,3085.6840395685667,181105136.45027643,0.0031499999999999996,0.8,0.06832298136645963,1.556,1.4876770186335404,0.5715794365047406,0.48210152514385446,0.5715794365047406,1.1178984748561456,0.5463190383514049,0.15392054767426064
1.6,0.15,14.636363636363637,48.62831661181081,0.15,24.545454545454547,430.90638966061664,36.761499881974416,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.007731818181818181,0.012342272727272726,2978.5032865739963,126789851.02459723,0.0031499999999999996,0.8,0.06832298136645963,1.5592592592592593,1.4909362778927997,0.5715794365047406,0.45756131020998114,0.5715794365047406,1.142438689790019,0.5708592532852783,0.2585283611114289
1.6,0.15,14.636363636363637,48.62831661181081,0.15,26.363636363636363,847.3299406153432,37.424211763724664,0.00031499999999999996,1.875,0.504,0.004610454545454545,0.008304545454545453,0.012915,2897.7322310278487,68384590.43980311,0.0031499999999999996,0.8,0.06832298136645963,1.5620689655172415,1.4937459841507819,0.5715794365047406,0.4310141344677988,0.5715794365047406,1.1689858655322012,0.5974064290274606,0.487615156610964
1.6,0.15,16.363636363636363,84.76721698980732,0.15,10.0,17.741557201358283,32.296540562687724,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.0031499999999999996,0.008304545454545453,3889.0196627210184,254884949.03057197,0.0031499999999999996,0.8,0.06111111111111111,1.5,1.4388888888888889,0.5357145622515623,0.6445217838836491,0.5357145622515623,0.955478216116351,0.41976365386478864,0.0449458031559029
1.6,0.15,16.363636363636363,84.76721698980732,0.15,11.818181818181818,24.28537585679362,33.24459047257765,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.003722727272727272,0.008877272727272727,3744.9103450932325,259729682.33563966,0.0031499999999999996,0.8,0.06111111111111111,1.5153846153846156,1.4542735042735044,0.5357145622515623,0.6156594999126472,0.5357145622515623,0.9843405000873529,0.4486259378357905,0.048600385777344754
1.6,0.15,16.363636363636363,84.76721698980732,0.15,13.636363636363637,33.226514024489354,34.05816137105221,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.004295454545454545,0.00945,3604.038240322985,262380907.15796486,0.0031499999999999996,0.8,0.06111111111111111,1.5266666666666668,1.4655555555555557,0.5357145622515623,0.5909869016630518,0.5357145622515623,1.0090130983369483,0.47329853608538597,0.053585666233357726
1.6,0.15,16.363636363636363,84.76721698980732,0.15,15.454545454545453,45.94739911841343,34.73327989626673,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.0048681818181818175,0.010022727272727272,3465.4519624393115,261756590.03380358,0.0031499999999999996,0.8,0.06111111111111111,1.535294117647059,1.4741830065359478,0.5357145622515623,0.5686792359292226,0.5357145622515623,1.0313207640707773,0.495606201819215,0.06066688672479031
1.6,0.15,16.363636363636363,84.76721698980732,0.15,17.272727272727273,64.9516179814194,35.27120183097416,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.00544090909090909,0.010595454545454543,3328.899357706699,256120017.99074408,0.0031499999999999996,0.8,0.06111111111111111,1.5421052631578949,1.4809941520467838,0.5357145622515623,0.5475154617169418,0.5357145622515623,1.0524845382830583,0.516769976031496,0.07122813572149955
1.6,0.15,16.363636363636363,84.76721698980732,0.15,19.09090909090909,95.09454277388753,35.68492534367449,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.0060136363636363625,0.011168181818181817,3195.231410504025,242824966.71310356,0.0031499999999999996,0.8,0.06111111111111111,1.5476190476190477,1.4865079365079366,0.5357145622515623,0.5265474534837198,0.5357145622515623,1.0734525465162803,0.537737984264718,0.08795017191592724
1.6,0.15,16.363636363636363,84.76721698980732,0.15,20.909090909090907,146.45063751664452,36.01153284729871,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.006586363636363635,0.01174090909090909,3067.1843694950508,218367508.55196747,0.0031499999999999996,0.8,0.06111111111111111,1.5521739130434784,1.4910628019323673,0.5357145622515623,0.5049629081998241,0.5357145622515623,1.095037091800176,0.5593225295486136,0.11638707501548286
1.6,0.15,16.363636363636363,84.76721698980732,0.15,22.727272727272727,241.1944267568582,36.32921287958138,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.007159090909090908,0.012313636363636363,2950.3236742369522,179773087.26412913,0.0031499999999999996,0.8,0.06111111111111111,1.556,1.494888888888889,0.5357145622515623,0.48210152514385446,0.5357145622515623,1.1178984748561456,0.5821839126045832,0.16874269522051594
1.6,0.15,16.363636363636363,84.76721698980732,0.15,24.545454545454547,430.90638966061664,36.75436503433991,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.007731818181818181,0.012886363636363635,2852.190584675408,128330873.1899878,0.0031499999999999996,0.8,0.06111111111111111,1.5592592592592593,1.4981481481481482,0.5357145622515623,0.45756131020998114,0.5357145622515623,1.142438689790019,0.6067241275384566,0.2733505086576842
1.6,0.15,16.363636363636363,84.76721698980732,0.15,26.363636363636363,847.3299406153432,37.38988870072907,0.00031499999999999996,1.875,0.504,0.005154545454545454,0.008304545454545453,0.013459090909090907,2778.0396873219843,71815089.33690228,0.0031499999999999996,0.8,0.06111111111111111,1.5620689655172415,1.5009578544061304,0.5357145622515623,0.4310141344677988,0.5357145622515623,1.1689858655322012,0.6332713032806389,0.5024373041572192
1.55,0.15,14.636363636363637,51.96996525300404,0.15,13.636363636363637,35.54669665158489,33.09093711581934,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.004581818181818182,0.009499636363636363,3483.3898740048685,298418134.1042944,0.0033599999999999997,0.775,0.06832298136645963,1.4766666666666668,1.4083436853002071,0.5722490093001235,0.5914572817329042,0.5722490093001235,0.9585427182670958,0.38629370896697235,0.041730056152035094
1.55,0.15,14.636363636363637,51.96996525300404,0.15,15.454545454545453,49.13346863793516,33.817526603121024,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.005192727272727272,0.010110545454545454,3344.7776635945484,295612479.14813507,0.0033599999999999997,0.775,0.06832298136645963,1.4852941176470589,1.4169711362805992,0.5722490093001235,0.5691808620633072,0.5722490093001235,0.9808191379366928,0.4085701286365694,0.04935632810452779
1.55,0.15,14.636363636363637,51.96996525300404,0.15,17.272727272727273,69.41742796615358,34.39895199883279,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.005803636363636363,0.010721454545454544,3208.4221271465944,286630627.93347174,0.0033599999999999997,0.775,0.06832298136645963,1.4921052631578948,1.4237822817914352,0.5722490093001235,0.5480506354239059,0.5722490093001235,1.0019493645760942,0.4297003552759707,0.060721352832016066
1.55,0.15,14.636363636363637,51.96996525300404,0.15,19.09090909090909,101.57842053379377,34.84801553088156,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.006414545454545454,0.011332363636363637,3075.08800891812,268485264.8145428,0.0033599999999999997,0.775,0.06832298136645963,1.4976190476190476,1.429296066252588,0.5722490093001235,0.5271124569813079,0.5722490093001235,1.0228875430186921,0.45063853371856866,0.07870741509322382
1.55,0.15,14.636363636363637,51.96996525300404,0.15,20.909090909090907,156.39824956114998,35.20126339816729,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.007025454545454544,0.011943272727272726,2947.371646113752,237609806.42872426,0.0033599999999999997,0.775,0.06832298136645963,1.5021739130434784,1.4338509316770187,0.5722490093001235,0.505540207269683,0.5722490093001235,1.0444597927303172,0.47221078343019374,0.10930452902387264
1.55,0.15,14.636363636363637,51.96996525300404,0.15,22.727272727272727,257.7304678228359,35.53717219846325,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.007636363636363636,0.012554181818181818,2830.7039608902196,191673012.50208825,0.0033599999999999997,0.775,0.06832298136645963,1.506,1.4376770186335404,0.5722490093001235,0.4826515514294423,0.5722490093001235,1.0673484485705578,0.4950994392704343,0.16574082305946328
1.55,0.15,14.636363636363637,51.96996525300404,0.15,24.545454545454547,461.3316034921612,35.97549473836255,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.008247272727272728,0.013165090909090911,2732.64309276591,133756367.81235541,0.0033599999999999997,0.775,0.06832298136645963,1.5092592592592593,1.4409362778927997,0.5722490093001235,0.45803057946200726,0.5722490093001235,1.0919694205379928,0.5197204112378694,0.278873724796326
1.55,0.15,14.636363636363637,51.96996525300404,0.15,26.363636363636363,909.8433445536734,36.62520193912956,0.000336,2.0,0.5207999999999999,0.004917818181818182,0.008858181818181817,0.013776,2658.623834141228,73600811.5335684,0.0033599999999999997,0.775,0.06832298136645963,1.5120689655172415,1.4437459841507818,0.5722490093001235,0.4313678371111183,0.5722490093001235,1.1186321628888818,0.5463831535887583,0.5274814025441152
1.55,0.15,16.363636363636363,90.55263141197486,0.15,13.636363636363637,35.54669665158489,33.238314101482075,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.004581818181818182,0.010079999999999999,3297.451795781952,283502304.10331863,0.0033599999999999997,0.775,0.06111111111111111,1.4766666666666668,1.4155555555555557,0.5364129034602922,0.5914572817329042,0.5364129034602922,0.9585427182670958,0.42212981480680356,0.05762849518380616
1.55,0.15,16.363636363636363,90.55263141197486,0.15,15.454545454545453,49.13346863793516,33.92202013339643,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.005192727272727272,0.01069090909090909,3172.9780737020474,281751307.1451857,0.0033599999999999997,0.775,0.06111111111111111,1.4852941176470589,1.4241830065359478,0.5364129034602922,0.5691808620633072,0.5364129034602922,0.9808191379366928,0.4444062344764006,0.06525476713629885
1.55,0.15,16.363636363636363,90.55263141197486,0.15,17.272727272727273,69.41742796615358,34.4706892833087,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.005803636363636363,0.01130181818181818,3050.012726161485,274541852.8414492,0.0033599999999999997,0.775,0.06111111111111111,1.4921052631578948,1.4309941520467837,0.5364129034602922,0.5480506354239059,0.5364129034602922,1.0019493645760942,0.46553646111580194,0.07661979186378715
1.55,0.15,16.363636363636363,90.55263141197486,0.15,19.09090909090909,101.57842053379377,34.895619051606836,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.006414545454545454,0.011912727272727273,2929.2720510353724,259092714.83312953,0.0033599999999999997,0.775,0.06111111111111111,1.4976190476190476,1.4365079365079365,0.5364129034602922,0.5271124569813079,0.5364129034602922,1.0228875430186921,0.48647463955839987,0.09460585412499489
1.55,0.15,16.363636363636363,90.55263141197486,0.15,20.909090909090907,156.39824956114998,35.23089339342321,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.007025454545454544,0.012523636363636362,2813.152056675779,231807579.76244938,0.0033599999999999997,0.775,0.06111111111111111,1.5021739130434784,1.4410628019323672,0.5364129034602922,0.505540207269683,0.5364129034602922,1.0444597927303172,0.508046889270025,0.1252029680556437
1.55,0.15,16.363636363636363,90.55263141197486,0.15,22.727272727272727,257.7304678228359,35.55096283175644,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.007636363636363636,0.013134545454545454,2706.676295330294,189826549.42765507,0.0033599999999999997,0.775,0.06111111111111111,1.506,1.444888888888889,0.5364129034602922,0.4826515514294423,0.5364129034602922,1.0673484485705578,0.5309355451102655,0.18163926209123432
1.55,0.15,16.363636363636363,90.55263141197486,0.15,24.545454545454547,461.3316034921612,35.97025983560566,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.008247272727272728,0.013745454545454547,2616.883982749089,135090022.51784796,0.0033599999999999997,0.775,0.06111111111111111,1.5092592592592593,1.4481481481481482,0.5364129034602922,0.45803057946200726,0.5364129034602922,1.0919694205379928,0.5555565170777006,0.29477216382809707
1.55,0.15,16.363636363636363,90.55263141197486,0.15,26.363636363636363,909.8433445536734,36.59329509907813,0.000336,2.0,0.5207999999999999,0.005498181818181818,0.008858181818181817,0.014356363636363636,2548.9250638922204,76597820.6555501,0.0033599999999999997,0.775,0.06111111111111111,1.5120689655172415,1.4509578544061303,0.5364129034602922,0.4313678371111183,0.5364129034602922,1.1186321628888818,0.5822192594285895,0.5433798415758863
1.6,0.15,11.181818181818182,20.22491581360489,0.15,10.0,18.924327681448837,30.829340838919112,0.000336,2.0,0.5376,0.0037570909090909087,0.0033599999999999997,0.007117090909090908,4331.7334614258925,277790703.14197147,0.0033599999999999997,0.8,0.08943089430894309,1.5,1.410569105691057,0.6446778972990911,0.6445217838836491,0.6446778972990911,0.955478216116351,0.3108003188172599,0.019129960220208363
1.6,0.15,11.181818181818182,20.22491581360489,0.15,11.818181818181818,25.904400913913197,32.012062468394454,0.000336,2.0,0.5376,0.0037570909090909087,0.003970909090909091,0.007728,4142.347627897833,283221817.2239349,0.0033599999999999997,0.8,0.08943089430894309,1.5153846153846156,1.4259537210756725,0.6446778972990911,0.6156594999126472,0.6446778972990911,0.9843405000873529,0.33966260278826177,0.02302818168307967
1.6,0.15,11.181818181818182,20.22491581360489,0.15,13.636363636363637,35.441614959455315,33.01985420075309,0.000336,2.0,0.5376,0.0037570909090909087,0.004581818181818182,0.008338909090909091,3959.7330826823213,285487883.1030403,0.0033599999999999997,0.8,0.08943089430894309,1.5266666666666668,1.4372357723577238,0.6446778972990911,0.5909869016630518,0.6446778972990911,1.0090130983369483,0.3643352010378572,0.028345814169493513
1.6,0.15,11.181818181818182,20.22491581360489,0.15,15.454545454545453,49.010559059641,33.852339260373036,0.000336,2.0,0.5376,0.0037570909090909087,0.005192727272727272,0.00894981818181818,3782.4611151481336,283292068.4076728,0.0033599999999999997,0.8,0.08943089430894309,1.535294117647059,1.445863223338116,0.6446778972990911,0.5686792359292226,0.6446778972990911,1.0313207640707773,0.38664286677168624,0.0358991160270216
1.6,0.15,11.181818181818182,20.22491581360489,0.15,17.272727272727273,69.28172584684738,34.51473757114815,0.000336,2.0,0.5376,0.0037570909090909087,0.005803636363636363,0.009560727272727273,3610.0535646073868,274488439.3022508,0.0033599999999999997,0.8,0.08943089430894309,1.5421052631578949,1.4526743688489518,0.6446778972990911,0.5475154617169418,0.6446778972990911,1.0524845382830583,0.40780664098396724,0.04716444829017813
1.6,0.15,11.181818181818182,20.22491581360489,0.15,19.09090909090909,101.43417895881336,35.02523775828121,0.000336,2.0,0.5376,0.0037570909090909087,0.006414545454545454,0.010171636363636362,3443.422130533152,256147914.30644786,0.0033599999999999997,0.8,0.08943089430894309,1.5476190476190477,1.4581881533101047,0.6446778972990911,0.5265474534837198,0.6446778972990911,1.0734525465162803,0.4287746492171892,0.06500128689756766
1.6,0.15,11.181818181818182,20.22491581360489,0.15,20.909090909090907,156.21401335108752,35.42865190998087,0.000336,2.0,0.5376,0.0037570909090909087,0.007025454545454544,0.010782545454545453,3285.741020924302,224918559.69557333,0.0033599999999999997,0.8,0.08943089430894309,1.5521739130434784,1.4627430187345354,0.6446778972990911,0.5049629081998241,0.6446778972990911,1.095037091800176,0.45035919450108486,0.09533398353709366
1.6,0.15,11.181818181818182,20.22491581360489,0.15,22.727272727272727,257.2740552073154,35.814933123181554,0.000336,2.0,0.5376,0.0037570909090909087,0.007636363636363636,0.011393454545454543,3143.465660945656,179047354.56788117,0.0033599999999999997,0.8,0.08943089430894309,1.556,1.466569105691057,0.6446778972990911,0.48210152514385446,0.6446778972990911,1.1178984748561456,0.4732205775570545,0.15117997842246222
1.6,0.15,11.181818181818182,20.22491581360489,0.15,24.545454545454547,459.6334823046578,36.31528580300158,0.000336,2.0,0.5376,0.0037570909090909087,0.008247272727272728,0.012004363636363636,3025.1737537336226,122212848.53598683,0.0033599999999999997,0.8,0.08943089430894309,1.5592592592592593,1.4698283649503163,0.6446778972990911,0.45756131020998114,0.6446778972990911,1.142438689790019,0.49776079249092786,0.26276164608877506
1.6,0.15,11.181818181818182,20.22491581360489,0.15,26.363636363636363,903.8186033230328,37.044714903028435,0.000336,2.0,0.5376,0.0037570909090909087,0.008858181818181817,0.012615272727272725,2936.497347611213,62856325.50004665,0.0033599999999999997,0.8,0.08943089430894309,1.5620689655172415,1.4726380712082985,0.6446778972990911,0.4310141344677988,0.6446778972990911,1.1689858655322012,0.5243079682331101,0.5071208946216126
1.6,0.15,12.90909090909091,31.61787465827012,0.15,10.0,18.924327681448837,31.57108177355191,0.000336,2.0,0.5376,0.004337454545454545,0.0033599999999999997,0.0076974545454545455,4101.496356635854,284660658.060099,0.0033599999999999997,0.8,0.07746478873239436,1.5,1.4225352112676057,0.6075396108522759,0.6445217838836491,0.6075396108522759,0.955478216116351,0.34793860526407505,0.02381482603810246
1.6,0.15,12.90909090909091,31.61787465827012,0.15,11.818181818181818,25.904400913913197,32.66277145395585,0.000336,2.0,0.5376,0.004337454545454545,0.003970909090909091,0.008308363636363636,3931.312215440239,289574196.8296967,0.0033599999999999997,0.8,0.07746478873239436,1.5153846153846156,1.4379198266522213,0.6075396108522759,0.6156594999126472,0.6075396108522759,0.9843405000873529,0.37680088923507693,0.02771304750097377
1.6,0.15,12.90909090909091,31.61787465827012,0.15,13.636363636363637,35.441614959455315,33.59408713797144,0.000336,2.0,0.5376,0.004337454545454545,0.004581818181818182,0.008919272727272727,3766.4603567115732,291504401.43438315,0.0033599999999999997,0.8,0.07746478873239436,1.5266666666666668,1.4492018779342726,0.6075396108522759,0.5909869016630518,0.6075396108522759,1.0090130983369483,0.4014734874846724,0.03303067998738761
1.6,0.15,12.90909090909091,31.61787465827012,0.15,15.454545454545453,49.010559059641,34.363166670097236,0.000336,2.0,0.5376,0.004337454545454545,0.005192727272727272,0.009530181818181816,3605.719945923665,289037082.9760626,0.0033599999999999997,0.8,0.07746478873239436,1.535294117647059,1.4578293289146647,0.6075396108522759,0.5686792359292226,0.6075396108522759,1.0313207640707773,0.4237811532185014,0.04058398184491569
1.6,0.15,12.90909090909091,31.61787465827012,0.15,17.272727272727273,69.28172584684738,34.97371785783016,0.000336,2.0,0.5376,0.004337454545454545,0.005803636363636363,0.010141090909090909,3448.7135724696263,280094498.7704931,0.0033599999999999997,0.8,0.07746478873239436,1.5421052631578949,1.4646404744255006,0.6075396108522759,0.5475154617169418,0.6075396108522759,1.0524845382830583,0.4449449274307824,0.051849314108072225
1.6,0.15,12.90909090909091,31.61787465827012,0.15,19.09090909090909,101.43417895881336,35.44213050286853,0.000336,2.0,0.5376,0.004337454545454545,0.006414545454545454,0.010752,3296.3291018292907,261732025.19131297,0.0033599999999999997,0.8,0.07746478873239436,1.5476190476190477,1.4701542588866534,0.6075396108522759,0.5265474534837198,0.6075396108522759,1.0734525465162803,0.4659129356640044,0.06968615271546176
1.6,0.15,12.90909090909091,31.61787465827012,0.15,20.909090909090907,156.21401335108752,35.81075818324858,0.000336,2.0,0.5376,0.004337454545454545,0.007025454545454544,0.01136290909090909,3151.548419224706,230512273.13493297,0.0033599999999999997,0.8,0.07746478873239436,1.5521739130434784,1.4747091243110841,0.6075396108522759,0.5049629081998241,0.6075396108522759,1.095037091800176,0.4874974809479,0.10001884935498774
1.6,0.15,12.90909090909091,31.61787465827012,0.15,22.727272727272727,257.2740552073154,36.16602180029712,0.000336,2.0,0.5376,0.004337454545454545,0.007636363636363636,0.011973818181818181,3020.425168574377,184487956.78909758,0.0033599999999999997,0.8,0.07746478873239436,1.556,1.4785352112676058,0.6075396108522759,0.48210152514385446,0.6075396108522759,1.1178984748561456,0.5103588640038697,0.15586484424035635
1.6,0.15,12.90909090909091,31.61787465827012,0.15,24.545454545454547,459.6334823046578,36.634785601451476,0.000336,2.0,0.5376,0.004337454545454545,0.008247272727272728,0.012584727272727273,2911.0512137075693,127109484.65313499,0.0033599999999999997,0.8,0.07746478873239436,1.5592592592592593,1.481794470526865,0.6075396108522759,0.45756131020998114,0.6075396108522759,1.142438689790019,0.534899078937743,0.2674465119066692
1.6,0.15,12.90909090909091,31.61787465827012,0.15,26.363636363636363,903.8186033230328,37.32845242666426,0.000336,2.0,0.5376,0.004337454545454545,0.008858181818181817,0.013195636363636363,2828.8482190621344,67608033.062442,0.0033599999999999997,0.8,0.07746478873239436,1.5620689655172415,1.4846041767848472,0.6075396108522759,0.4310141344677988,0.6075396108522759,1.1689858655322012,0.5614462546799253,0.5118057604395067
1.6,0.15,14.636363636363637,51.87020438593153,0.15,10.0,18.924327681448837,32.0328373754751,0.000336,2.0,0.5376,0.004917818181818182,0.0033599999999999997,0.008277818181818181,3869.71985514657,284276175.46415097,0.0033599999999999997,0.8,0.06832298136645963,1.5,1.4316770186335404,0.5715794365047406,0.6445217838836491,0.5715794365047406,0.955478216116351,0.38389877961161034,0.03213189931695745
1.6,0.15,14.636363636363637,51.87020438593153,0.15,11.818181818181818,25.904400913913197,33.04713674922537,0.000336,2.0,0.5376,0.004917818181818182,0.003970909090909091,0.008888727272727274,3717.87048193298,288908942.736421,0.0033599999999999997,0.8,0.06832298136645963,1.5153846153846156,1.447061634018156,0.5715794365047406,0.6156594999126472,0.5715794365047406,0.9843405000873529,0.4127610635826122,0.03603012077982876
1.6,0.15,14.636363636363637,51.87020438593153,0.15,13.636363636363637,35.441614959455315,33.91462117967794,0.000336,2.0,0.5376,0.004917818181818182,0.004581818181818182,0.009499636363636363,3570.0967785987723,290737563.453453,0.0033599999999999997,0.8,0.06832298136645963,1.5266666666666668,1.4583436853002072,0.5715794365047406,0.5909869016630518,0.5715794365047406,1.0090130983369483,0.43743366183220767,0.041347753266242605
1.6,0.15,14.636363636363637,51.87020438593153,0.15,15.454545454545453,49.010559059641,34.63223538107603,0.000336,2.0,0.5376,0.004917818181818182,0.005192727272727272,0.010110545454545454,3425.357764996371,288458794.2580435,0.0033599999999999997,0.8,0.06832298136645963,1.535294117647059,1.4669711362805993,0.5715794365047406,0.5686792359292226,0.5715794365047406,1.0313207640707773,0.4597413275660367,0.04890105512377069
1.6,0.15,14.636363636363637,51.87020438593153,0.15,17.272727272727273,69.28172584684738,35.202357709233844,0.000336,2.0,0.5376,0.004917818181818182,0.005803636363636363,0.010721454545454544,3283.3565221948543,280026740.56480306,0.0033599999999999997,0.8,0.06832298136645963,1.5421052631578949,1.4737822817914352,0.5715794365047406,0.5475154617169418,0.5715794365047406,1.0524845382830583,0.4809051017783177,0.06016638738692721
1.6,0.15,14.636363636363637,51.87020438593153,0.15,19.09090909090909,101.43417895881336,35.639619283130074,0.000336,2.0,0.5376,0.004917818181818182,0.006414545454545454,0.011332363636363637,3144.941375581045,262608540.0626986,0.0033599999999999997,0.8,0.06832298136645963,1.5476190476190477,1.479296066252588,0.5715794365047406,0.5265474534837198,0.5715794365047406,1.0734525465162803,0.5018731100115397,0.07800322599431675
1.6,0.15,14.636363636363637,51.87020438593153,0.15,20.909090909090907,156.21401335108752,35.98373575371912,0.000336,2.0,0.5376,0.004917818181818182,0.007025454545454544,0.011943272727272726,3012.8873865158803,232634824.80221272,0.0033599999999999997,0.8,0.06832298136645963,1.5521739130434784,1.4838509316770188,0.5715794365047406,0.5049629081998241,0.5715794365047406,1.095037091800176,0.5234576552954353,0.10833592263384274
1.6,0.15,14.636363636363637,51.87020438593153,0.15,22.727272727272727,257.2740552073154,36.31709856206769,0.000336,2.0,0.5376,0.004917818181818182,0.007636363636363636,0.012554181818181818,2892.828787095532,187853213.4491756,0.0033599999999999997,0.8,0.06832298136645963,1.556,1.4876770186335404,0.5715794365047406,0.48210152514385446,0.5715794365047406,1.1178984748561456,0.5463190383514049,0.16418191751921132
1.6,0.15,14.636363636363637,51.87020438593153,0.15,24.545454545454547,459.6334823046578,36.76149988197442,0.000336,2.0,0.5376,0.004917818181818182,0.008247272727272728,0.013165090909090911,2792.3468311631214,131144833.93389955,0.0033599999999999997,0.8,0.06832298136645963,1.5592592592592593,1.4909362778927997,0.5715794365047406,0.45756131020998114,0.5715794365047406,1.142438689790019,0.5708592532852783,0.27576358518552413
1.6,0.15,14.636363636363637,51.87020438593153,0.15,26.363636363636363,903.8186033230328,37.424211763724664,0.000336,2.0,0.5376,0.004917818181818182,0.008858181818181817,0.013776,2716.623966588608,71885622.12787987,0.0033599999999999997,0.8,0.06832298136645963,1.5620689655172415,1.4937459841507819,0.5715794365047406,0.4310141344677988,0.5715794365047406,1.1689858655322012,0.5974064290274606,0.5201228337183617
